237
233
258
262
249
269
267
297
301
302
297
297
255
247
241
248
241
254
369
411
495
524
940
950
890
824
990
65464
65334
65295
65309
65344
434
569
717
1260
1260
1227
1250
1257
81
77
154
142
157
432
405
355
351
1363
1484
43
162
267
277
493
461
376
591
815
933
1028
1157
65130
64964
64841
64846
65394
65422
65534
251
761
1096
1246
1369
1362
1324
1286
1258
1225
1191
1278
1310
54
45
43
27
40
69
53
65528
65482
65512
246
263
234
224
535
664
1145
1081
65284
65257
65288
65368
57
105
106
169
627
797
867
891
713
