8178.20304223366,6583
8199.51644915723,6688
8201.33714707547,6704
8183.19289764087,6713
8181.63687778918,6799
8144.05783378285,6808
8163.43898121373,6820
8183.94586981120,6927
8245.46869498635,6938
8245.35754227795,6947
8233.95318179549,7019
8201.02444820158,7028
8208.66091393718,7128
8208.01888399386,7144
8218.23399520846,7153
8196.09358170097,7238
8173.99602397750,7247
8200.57863812061,7258
8224.85051535893,7348
8217.47473376097,7358
8243.80785802289,7366
8216.52365663241,7459
8196.85799559807,7468
8193.91078789608,7568
8209.88209415945,7584
8242.81663025448,7593
8328.00636407057,7678
8329.14809569381,7687
8300.15764910522,7699
8273.92192373121,7788
8235.75388170384,7797
8249.47246798242,7805
8281.45168433651,7899
8293.41298863140,7908
8388.16481716948,8008
8271.12150799395,8025
8218.03023844521,8034
8206.66229352712,8118
8221.92763286079,8127
8232.86159242337,8139
8246.60663545921,8228
8180.78437559627,8237
8226.93995359149,8340
8253.45321668451,8348
8102.86424667227,8357
8031.91888654261,8448
8041.44072912311,8464
8065.86319001258,8473
8126.89959332585,8558
8210.47379875241,8567
8262.71995168661,8578
8293.86677008980,8668
8327.88538585877,8677
8353.69828279667,8780
8236.79871066422,8788
8225.90846046805,8797
8182.25677915329,8888
8163.46525686242,8904
8157.16402924447,8913
8234.01754916759,8998
8281.70284422231,9008
8499.20502164760,9019
8506.53725084420,9108
8411.75689139907,9117
8256.46867613508,9220
8149.88889494820,9228
8267.55810381760,9237
8050.48141417642,9328
8101.06992933649,9344
8125.66489587159,9353
8269.70114333039,9438
8333.11328376136,9447
8459.69089269815,9459
8441.65137872916,9548
8372.38329270704,9557
8345.06285177050,9660
8141.50674015566,9668
8133.18516941547,9677
8459.30428581452,9768
8443.59082381424,9784
8529.80298717385,9793
8186.01068897420,9878
8051.86996914381,9887
7916.58215393486,9988
7818.84678197494,9997
7847.30227530454,10006
7889.91387785697,10100
7920.26925047374,10108
7905.68055261531,10117
7914.39208025481,10208
8039.61317477402,10224
8502.20147961690,10233
9131.69951323410,10318
9844.72071721691,10327
10476.19386991287,10428
10901.37174854614,10437
10140.59460781270,10446
8427.95016596562,10540
7945.43831390063,10549
8042.39473042700,10557
7639.03429760594,10648
7916.21911015606,10664
7747.39498154056,10673
7697.24814462935,10758
7404.10757620390,10767
7169.35164432600,10868
7032.16453163603,10877
6796.99764601989,10886
7431.25460470840,10981
8248.90356350466,10989
8776.47229813893,10998
9618.02069034995,11088
11536.87778387202,11098
12465.67804012279,11106
9758.94507618523,11198
8609.56148709097,11207
7711.47177910935,11308
7087.95019734197,11317
6420.66491883823,11326
6597.82759702009,11420
6917.81150364766,11429
6930.14328856192,11438
7032.14817818850,11528
7103.53496507196,11544
7704.02609029850,11553
8660.54750001407,11638
9685.25172620722,11647
12401.21340837258,11748
11523.46740352052,11757
8915.61618734229,11766
8944.41244576747,11860
8573.48015685579,11869
7708.50776739571,11877
6957.13525813606,11968
6294.96131838790,11984
6150.67321518547,12078
6757.80356328888,12087
7422.26926215965,12098
7707.54137192918,12188
8270.83695885731,12197
9153.00355074770,12205
10073.35624308005,12301
12640.92421462924,12310
