84
58
90
133
98
43
35
65499
65478
113
51
65247
65191
65399
65334
65198
65483
65468
65447
65317
65302
230
342
319
292
65446
64666
15
150
65158
65152
65424
284
65421
157
322
0
65367
45
81
421
65350
65409
65444
65115
63717
63051
63725
64349
64485
64575
64594
64764
65030
65470
314
27
65133
540
65359
65150
65436
402
290
65535
106
176
152
65432
65108
1387
2380
3009
