1651
1654
1647
1633
1608
1608
1653
1862
2043
2030
1978
1965
1851
1784
1867
1923
1943
2027
2018
2537
2840
2735
2337
2498
2666
2745
2114
1610
1581
1901
2236
2448
2862
3037
2499
2239
1667
1686
1877
2128
2613
2930
2537
2086
2228
1783
2511
2704
2707
2934
3168
2597
1647
1764
2427
2818
2960
2054
1354
1583
1664
1880
2101
2187
2783
3397
1827
1826
2024
2120
2474
1629
1057
