178
136
126
123
130
131
158
359
750
1124
1524
1623
1506
1361
946
600
311
115
65493
65102
65279
176
65254
65142
65446
348
914
972
434
238
506
65527
65025
216
26
64995
574
269
72
65456
65124
64925
63903
62597
62092
55932
57030
58567
60402
62408
63723
64321
65508
34
65517
56
556
895
512
518
194
65414
65374
65335
307
1004
291
254
148
65444
7048
12453
17051
